,filename,flight_time,iothub_time,end_to_end_time,messagesendutctime,iothubutctime,s3creationutctime,audiotranslation
166,1483.wav,46.897,712.0,758.8969999999999,2018-11-29 03:44:35.241103,2018-11-29 03:44:35.288000,2018-11-29 03:44:36.000000,this is upon
167,1488730.wav,108.585,315.0,423.585,2018-11-29 05:37:11.576415,2018-11-29 05:37:11.685000,2018-11-29 05:37:12.000000,there was a lot of tension between commentary
168,1492037.wav,47.577,980.0,1027.577,2018-11-29 04:25:31.972423,2018-11-29 04:25:32.020000,2018-11-29 04:25:33.000000,thanks a lot for your help
169,1493537.wav,39.912000000000006,574.0,613.9119999999999,2018-11-29 05:40:24.386088,2018-11-29 05:40:24.426000,2018-11-29 05:40:25.000000,tom in the in second place
170,1495785.wav,45.364,299.0,344.36400000000003,2018-11-29 00:52:23.655636,2018-11-29 00:52:23.701000,2018-11-29 00:52:24.000000,when do you leave for school
171,1507359.wav,34.603,142.0,176.60299999999998,2018-11-29 01:36:19.823397,2018-11-29 01:36:19.858000,2018-11-29 01:36:20.000000,you don't need to calm so early
172,1514527.wav,59.681000000000004,356.0,415.681,2018-11-29 04:32:37.584319,2018-11-29 04:32:37.644000,2018-11-29 04:32:38.000000,tom wondered how long john and mary had been dating
173,1522364.wav,42.158,1073.0,1115.158,2018-11-29 03:29:02.884842,2018-11-29 03:29:02.927000,2018-11-29 03:29:04.000000,when i grow up i want to be just like you
174,1526199.wav,46.725,219.0,265.725,2018-11-29 04:39:27.734275,2018-11-29 04:39:27.781000,2018-11-29 04:39:28.000000,let the dogs out
175,1531892.wav,48.693999999999996,182.0,230.694,2018-11-29 01:31:09.769306,2018-11-29 01:31:09.818000,2018-11-29 01:31:10.000000,tom is a celebrity
176,1532909.wav,54.833,315.0,369.833,2018-11-29 05:00:35.630167,2018-11-29 05:00:35.685000,2018-11-29 05:00:36.000000,common mary survive the bombing
177,1533182.wav,39.68,55.0,94.68,2018-11-29 02:08:20.905320,2018-11-29 02:08:20.945000,2018-11-29 02:08:21.000000,sometimes you scare me
178,1542366.wav,51.968,689.0,740.9680000000001,2018-11-29 04:39:49.259032,2018-11-29 04:39:49.311000,2018-11-29 04:39:50.000000,tom is available
179,1543614.wav,51.477,708.0,759.477,2018-11-29 05:50:41.240523,2018-11-29 05:50:41.292000,2018-11-29 05:50:42.000000,tom had no idea where mary went
180,1543968.wav,42.534,332.0,374.534,2018-11-29 01:04:55.625466,2018-11-29 01:04:55.668000,2018-11-29 01:04:56.000000,tom trades in silence
181,1546292.wav,49.543,1090.0,1139.5430000000001,2018-11-29 02:13:29.860457,2018-11-29 02:13:29.910000,2018-11-29 02:13:31.000000,i don't have the money to buy a car
182,1550930.wav,49.742,838.0,887.7420000000002,2018-11-29 02:52:12.112258,2018-11-29 02:52:12.162000,2018-11-29 02:52:13.000000,do you have any news
183,1552238.wav,37.19,504.0,541.1899999999998,2018-11-29 00:41:22.458810,2018-11-29 00:41:22.496000,2018-11-29 00:41:23.000000,com found out his dad was in his real dad
184,1553086.wav,39.44600000000001,1088.0,1127.4460000000001,2018-11-29 03:34:51.872554,2018-11-29 03:34:51.912000,2018-11-29 03:34:53.000000,i learned a lot this week
185,1553415.wav,29.335,172.0,201.335,2018-11-29 04:45:21.798665,2018-11-29 04:45:21.828000,2018-11-29 04:45:22.000000,let's go and talk to tom
186,1555511.wav,42.807,684.0,726.807,2018-11-29 01:44:15.273193,2018-11-29 01:44:15.316000,2018-11-29 01:44:16.000000,tom hit rock bottom
187,1556524.wav,41.443000000000005,728.0,769.443,2018-11-29 04:51:06.230557,2018-11-29 04:51:06.272000,2018-11-29 04:51:07.000000,this is very difficult
188,1566336.wav,42.489,225.0,267.48900000000003,2018-11-29 04:34:23.732511,2018-11-29 04:34:23.775000,2018-11-29 04:34:24.000000,mom bought a puppy for us
189,1568970.wav,41.33,476.0,517.3299999999998,2018-11-29 00:50:13.482670,2018-11-29 00:50:13.524000,2018-11-29 00:50:14.000000,my sister died last year
190,1570740.wav,40.75700000000001,500.0,540.7570000000002,2018-11-29 03:01:12.459243,2018-11-29 03:01:12.500000,2018-11-29 03:01:13.000000,who ate all of our food
191,1578554.wav,41.354,839.0,880.3539999999998,2018-11-29 05:10:27.119646,2018-11-29 05:10:27.161000,2018-11-29 05:10:28.000000,take as many teaches as you want
192,1580079.wav,44.034,967.0,1011.034,2018-11-29 04:23:46.988966,2018-11-29 04:23:47.033000,2018-11-29 04:23:48.000000,of those students are from a very good school
193,15863.wav,28.786,418.0,446.786,2018-11-29 04:43:11.553214,2018-11-29 04:43:11.582000,2018-11-29 04:43:12.000000,you should work hard
194,1595186.wav,41.816,346.0,387.816,2018-11-29 04:54:33.612184,2018-11-29 04:54:33.654000,2018-11-29 04:54:34.000000,home was livid
195,1598344.wav,45.437,783.0,828.437,2018-11-29 01:03:01.171563,2018-11-29 01:03:01.217000,2018-11-29 01:03:02.000000,the stakes are high
196,1602632.wav,41.165,235.0,276.165,2018-11-29 01:44:31.723835,2018-11-29 01:44:31.765000,2018-11-29 01:44:32.000000,it's even worse than it looks
197,1610534.wav,46.288,767.0,813.288,2018-11-29 01:27:17.186712,2018-11-29 01:27:17.233000,2018-11-29 01:27:18.000000,i joined the navy
198,1615222.wav,42.938,339.0,381.93800000000005,2018-11-29 01:53:17.618062,2018-11-29 01:53:17.661000,2018-11-29 01:53:18.000000,this will not be tolerated
199,1617039.wav,41.67100000000001,817.0,858.6709999999998,2018-11-29 01:24:45.141329,2018-11-29 01:24:45.183000,2018-11-29 01:24:46.000000,they saved us
200,1628159.wav,38.845,527.0,565.845,2018-11-29 05:51:58.434155,2018-11-29 05:51:58.473000,2018-11-29 05:51:59.000000,what just happened
201,1633578.wav,40.485,825.0,865.4849999999999,2018-11-29 02:48:22.134515,2018-11-29 02:48:22.175000,2018-11-29 02:48:23.000000,i think tom those things that we don't
202,1637625.wav,28.871,272.0,300.871,2018-11-29 00:55:29.699129,2018-11-29 00:55:29.728000,2018-11-29 00:55:30.000000,i don't think they heard us
203,1638285.wav,39.82100000000001,178.0,217.821,2018-11-29 02:55:34.782179,2018-11-29 02:55:34.822000,2018-11-29 02:55:35.000000,tom through a big party at his house while his parents were on vacation
204,1655560.wav,41.901,605.0,646.901,2018-11-29 01:03:41.353099,2018-11-29 01:03:41.395000,2018-11-29 01:03:42.000000,how much do you are
205,1662485.wav,43.176,900.0,943.176,2018-11-29 03:47:23.056824,2018-11-29 03:47:23.100000,2018-11-29 03:47:24.000000,tom is going to the bank
206,1663062.wav,45.03,95.0,140.03,2018-11-29 05:49:08.859970,2018-11-29 05:49:08.905000,2018-11-29 05:49:09.000000,my roommate complained about the noise
207,1667046.wav,42.521,887.0,929.521,2018-11-29 01:32:27.070479,2018-11-29 01:32:27.113000,2018-11-29 01:32:28.000000,that's what the boss wants
208,1671905.wav,48.608000000000004,202.0,250.608,2018-11-29 01:43:39.749392,2018-11-29 01:43:39.798000,2018-11-29 01:43:40.000000,you made the right choice
209,1682304.wav,41.623999999999995,874.0,915.6239999999999,2018-11-29 01:29:52.084376,2018-11-29 01:29:52.126000,2018-11-29 01:29:53.000000,i wonder what happens if i press this button
210,1702321.wav,41.138000000000005,225.0,266.138,2018-11-29 00:46:22.733862,2018-11-29 00:46:22.775000,2018-11-29 00:46:23.000000,we're up a creek without a paddle
211,1713706.wav,36.388000000000005,191.0,227.388,2018-11-29 04:31:55.772612,2018-11-29 04:31:55.809000,2018-11-29 04:31:56.000000,i took my shoes off and threw them out the window
212,1721068.wav,39.528,774.0,813.528,2018-11-29 05:35:42.186472,2018-11-29 05:35:42.226000,2018-11-29 05:35:43.000000,i have no idea what to expect
213,17298.wav,45.609,802.0,847.6089999999998,2018-11-29 06:04:06.152391,2018-11-29 06:04:06.198000,2018-11-29 06:04:07.000000,can i use your pencil
214,1747602.wav,42.608000000000004,542.0,584.6080000000002,2018-11-29 01:55:26.415392,2018-11-29 01:55:26.458000,2018-11-29 01:55:27.000000,when was the last time you danced
215,1748861.wav,40.038000000000004,595.0,635.038,2018-11-29 03:55:52.364962,2018-11-29 03:55:52.405000,2018-11-29 03:55:53.000000,let them eat if they want to
216,1754.wav,41.131,892.0,933.131,2018-11-29 05:02:20.066869,2018-11-29 05:02:20.108000,2018-11-29 05:02:21.000000,i'm starving
217,1754893.wav,46.06100000000001,656.0,702.061,2018-11-29 01:22:33.297939,2018-11-29 01:22:33.344000,2018-11-29 01:22:34.000000,it wasn't supposed to be this way
218,17666.wav,39.264,106.0,145.264,2018-11-29 01:19:39.854736,2018-11-29 01:19:39.894000,2018-11-29 01:19:40.000000,any of you can do it
219,1771.wav,43.272,1170.0,1213.272,2018-11-29 04:07:05.786728,2018-11-29 04:07:05.830000,2018-11-29 04:07:07.000000,the way in to calm down
220,17904.wav,40.151,644.0,684.1510000000001,2018-11-29 05:38:06.315849,2018-11-29 05:38:06.356000,2018-11-29 05:38:07.000000,i'm counting on you to join us
221,1790780.wav,44.14,403.0,447.14,2018-11-29 01:00:07.552860,2018-11-29 01:00:07.597000,2018-11-29 01:00:08.000000,i did it for him
222,18037.wav,57.137,455.0,512.137,2018-11-29 04:44:31.487863,2018-11-29 04:44:31.545000,2018-11-29 04:44:32.000000,i didn't expect you to turn up here
223,1817800.wav,39.295,292.0,331.295,2018-11-29 02:11:50.668705,2018-11-29 02:11:50.708000,2018-11-29 02:11:51.000000,love is crazy
224,1830388.wav,38.544,642.0,680.544,2018-11-29 03:01:39.319456,2018-11-29 03:01:39.358000,2018-11-29 03:01:40.000000,tom always pills apples before he eats them
225,1830579.wav,39.138000000000005,553.0,592.138,2018-11-29 06:01:43.407862,2018-11-29 06:01:43.447000,2018-11-29 06:01:44.000000,i shouldn't it seems so much
226,1830585.wav,44.553999999999995,377.0,421.55400000000003,2018-11-29 03:16:56.578446,2018-11-29 03:16:56.623000,2018-11-29 03:16:57.000000,i often eat chicken
227,1834138.wav,57.97,720.0,777.97,2018-11-29 03:39:55.222030,2018-11-29 03:39:55.280000,2018-11-29 03:39:56.000000,how did you know that tom had never been to boston
228,1838385.wav,41.115,463.0,504.115,2018-11-29 02:54:24.495885,2018-11-29 02:54:24.537000,2018-11-29 02:54:25.000000,i'd be pressed it he asked me to quit the team
229,1839586.wav,40.469,127.0,167.46900000000002,2018-11-29 03:53:58.832531,2018-11-29 03:53:58.873000,2018-11-29 03:53:59.000000,tom caught his shirt into his pants
230,1841441.wav,41.388000000000005,835.0,876.3879999999998,2018-11-29 02:58:21.123612,2018-11-29 02:58:21.165000,2018-11-29 02:58:22.000000,thompson up suddenly
231,1841500.wav,40.697,378.0,418.69699999999995,2018-11-29 03:50:28.581303,2018-11-29 03:50:28.622000,2018-11-29 03:50:29.000000,you're not degenerate
232,1844214.wav,178.82799999999997,761.0,939.828,2018-11-29 02:01:47.060172,2018-11-29 02:01:47.239000,2018-11-29 02:01:48.000000,let me see that some leftovers for you
233,1845484.wav,40.47,1044.0,1084.47,2018-11-29 04:13:11.915530,2018-11-29 04:13:11.956000,2018-11-29 04:13:13.000000,tell me what to do here
234,1847727.wav,37.713,330.0,367.713,2018-11-29 05:09:07.632287,2018-11-29 05:09:07.670000,2018-11-29 05:09:08.000000,tom said that he was eager to eat lunch with her
235,1847852.wav,53.56399999999999,589.0,642.5640000000002,2018-11-29 01:59:43.357436,2018-11-29 01:59:43.411000,2018-11-29 01:59:44.000000,are you sure you don't want something to eat
236,1860460.wav,57.256,1068.0,1125.256,2018-11-29 04:34:43.874744,2018-11-29 04:34:43.932000,2018-11-29 04:34:45.000000,don't interrupt ha
237,1860750.wav,42.302,186.0,228.30200000000002,2018-11-29 00:58:37.771698,2018-11-29 00:58:37.814000,2018-11-29 00:58:38.000000,call me when you're ready
238,1867830.wav,38.994,177.0,215.99400000000003,2018-11-29 02:30:47.784006,2018-11-29 02:30:47.823000,2018-11-29 02:30:48.000000,tom try to save me
239,1867833.wav,42.11,530.0,572.11,2018-11-29 03:45:11.427890,2018-11-29 03:45:11.470000,2018-11-29 03:45:12.000000,tom try to kill me
240,1867845.wav,92.806,987.0,1079.806,2018-11-29 05:25:24.920194,2018-11-29 05:25:25.013000,2018-11-29 05:25:26.000000,tom took a blanket off of the bed and wrapped it around himself
241,1867943.wav,42.428999999999995,489.0,531.4290000000002,2018-11-29 00:39:23.468571,2018-11-29 00:39:23.511000,2018-11-29 00:39:24.000000,com sat down on the couch
242,1867976.wav,45.554,714.0,759.554,2018-11-29 05:54:30.240446,2018-11-29 05:54:30.286000,2018-11-29 05:54:31.000000,tom put the book down
243,1868038.wav,41.43700000000001,320.0,361.43699999999995,2018-11-29 02:59:03.638563,2018-11-29 02:59:03.680000,2018-11-29 02:59:04.000000,tom is a funny face
244,1868057.wav,36.485,926.0,962.485,2018-11-29 06:02:39.037515,2018-11-29 06:02:39.074000,2018-11-29 06:02:40.000000,tom looks a little nervous
245,1868309.wav,38.358,957.0,995.3580000000001,2018-11-29 02:17:54.004642,2018-11-29 02:17:54.043000,2018-11-29 02:17:55.000000,tom grabbed his jacket and headed for the door
246,1868348.wav,45.173,635.0,680.173,2018-11-29 00:50:58.319827,2018-11-29 00:50:58.365000,2018-11-29 00:50:59.000000,tom doesn't let merry go shopping by herself
247,1869304.wav,44.261,213.0,257.26099999999997,2018-11-29 01:33:56.742739,2018-11-29 01:33:56.787000,2018-11-29 01:33:57.000000,i wish i had won
248,1874264.wav,46.052,395.0,441.05199999999996,2018-11-29 04:29:31.558948,2018-11-29 04:29:31.605000,2018-11-29 04:29:32.000000,han isn't want to gossip
249,1874265.wav,49.115,510.0,559.115,2018-11-29 02:21:13.440885,2018-11-29 02:21:13.490000,2018-11-29 02:21:14.000000,tom kissed mariano cheek and then got into score
250,1874346.wav,51.438,167.0,218.438,2018-11-29 03:17:15.781562,2018-11-29 03:17:15.833000,2018-11-29 03:17:16.000000,i'm sorry that's really all i remember
251,1877445.wav,39.288000000000004,752.0,791.288,2018-11-29 01:47:47.208712,2018-11-29 01:47:47.248000,2018-11-29 01:47:48.000000,common merrier both drinking the same thing
252,1877514.wav,39.274,292.0,331.274,2018-11-29 01:51:12.668726,2018-11-29 01:51:12.708000,2018-11-29 01:51:13.000000,tom notice that mary was sitting in the corner by herself
253,1877548.wav,42.405,305.0,347.4050000000001,2018-11-29 05:00:40.652595,2018-11-29 05:00:40.695000,2018-11-29 05:00:41.000000,tom sounded happy
254,1877565.wav,40.075,349.0,389.075,2018-11-29 00:50:29.610925,2018-11-29 00:50:29.651000,2018-11-29 00:50:30.000000,tom twisted did not and opened the door
255,1884484.wav,47.225,581.0,628.225,2018-11-29 04:16:39.371775,2018-11-29 04:16:39.419000,2018-11-29 04:16:40.000000,tom just want you to take care of his dog
256,1885961.wav,45.005,272.0,317.005,2018-11-29 04:03:23.682995,2018-11-29 04:03:23.728000,2018-11-29 04:03:24.000000,how my supposed to dress
257,1886014.wav,41.965,193.0,234.965,2018-11-29 03:18:30.765035,2018-11-29 03:18:30.807000,2018-11-29 03:18:31.000000,don't you just hate the way tom always monopolize is the conversation
258,1886059.wav,39.761,764.0,803.7610000000001,2018-11-29 03:52:35.196239,2018-11-29 03:52:35.236000,2018-11-29 03:52:36.000000,do you think i don't know that
259,1886079.wav,42.59,525.0,567.59,2018-11-29 01:05:50.432410,2018-11-29 01:05:50.475000,2018-11-29 01:05:51.000000,do you like robots
260,1886100.wav,39.121,1040.0,1079.121,2018-11-29 04:28:54.920879,2018-11-29 04:28:54.960000,2018-11-29 04:28:56.000000,do you have any cash
261,1886162.wav,41.698,401.0,442.69800000000004,2018-11-29 03:42:19.557302,2018-11-29 03:42:19.599000,2018-11-29 03:42:20.000000,did you buy a new car
262,1886713.wav,39.485,846.0,885.485,2018-11-29 02:51:20.114515,2018-11-29 02:51:20.154000,2018-11-29 02:51:21.000000,what was inside
263,1886763.wav,38.102,345.0,383.102,2018-11-29 03:50:08.616898,2018-11-29 03:50:08.655000,2018-11-29 03:50:09.000000,what do you know about the cia
264,1887102.wav,49.275,525.0,574.275,2018-11-29 03:13:45.425725,2018-11-29 03:13:45.475000,2018-11-29 03:13:46.000000,i can do it again
265,1887393.wav,42.475,987.0,1029.475,2018-11-29 04:18:07.970525,2018-11-29 04:18:08.013000,2018-11-29 04:18:09.000000,i hear that all men marry have split up
266,1887580.wav,43.526,578.0,621.5260000000002,2018-11-29 04:31:23.378474,2018-11-29 04:31:23.422000,2018-11-29 04:31:24.000000,i need to ask tom about how to get to his house
267,1887630.wav,38.12000000000001,101.0,139.12,2018-11-29 04:09:25.860880,2018-11-29 04:09:25.899000,2018-11-29 04:09:26.000000,i really want to see you
268,1887746.wav,32.732,342.0,374.73199999999997,2018-11-29 03:21:32.625268,2018-11-29 03:21:32.658000,2018-11-29 03:21:33.000000,i think tom was lied to
269,1887805.wav,45.972,299.0,344.972,2018-11-29 01:02:00.655028,2018-11-29 01:02:00.701000,2018-11-29 01:02:01.000000,i thought it was good
270,1887921.wav,41.266000000000005,665.0,706.2660000000001,2018-11-29 03:11:56.293734,2018-11-29 03:11:56.335000,2018-11-29 03:11:57.000000,i was going to use that
271,1888399.wav,38.2,995.0,1033.1999999999996,2018-11-29 04:10:43.966800,2018-11-29 04:10:44.005000,2018-11-29 04:10:45.000000,i wish it comes sooner
272,1889695.wav,39.255,750.0,789.255,2018-11-29 03:51:47.210745,2018-11-29 03:51:47.250000,2018-11-29 03:51:48.000000,tom didn't even have the decency to admit that he had made a mistake
273,1891028.wav,38.075,359.0,397.075,2018-11-29 02:30:16.602925,2018-11-29 02:30:16.641000,2018-11-29 02:30:17.000000,i'm not a beggar
274,1891083.wav,37.841,710.0,747.841,2018-11-29 00:36:42.252159,2018-11-29 00:36:42.290000,2018-11-29 00:36:43.000000,i'm not the only one who got here early
275,1891137.wav,42.451,169.0,211.451,2018-11-29 03:49:08.788549,2018-11-29 03:49:08.831000,2018-11-29 03:49:09.000000,i'm sure tom all these years so
276,1891164.wav,42.294,107.0,149.29399999999998,2018-11-29 05:42:39.850706,2018-11-29 05:42:39.893000,2018-11-29 05:42:40.000000,on your partner
277,1893669.wav,38.18,881.0,919.18,2018-11-29 00:35:24.080820,2018-11-29 00:35:24.119000,2018-11-29 00:35:25.000000,we'll be there
278,1893705.wav,42.576,473.0,515.576,2018-11-29 01:23:51.484424,2018-11-29 01:23:51.527000,2018-11-29 01:23:52.000000,we used to be in school together
279,1895602.wav,38.89100000000001,950.0,988.8910000000001,2018-11-29 03:43:37.011109,2018-11-29 03:43:37.050000,2018-11-29 03:43:38.000000,you're lucky you didn't get shot
280,1898310.wav,40.596,796.0,836.596,2018-11-29 04:02:03.163404,2018-11-29 04:02:03.204000,2018-11-29 04:02:04.000000,my head does hurt a little
281,18988.wav,39.96700000000001,215.0,254.967,2018-11-29 03:55:32.745033,2018-11-29 03:55:32.785000,2018-11-29 03:55:33.000000,do you know the man standing on the bridge
282,1901822.wav,56.585,748.0,804.585,2018-11-29 00:52:44.195415,2018-11-29 00:52:44.252000,2018-11-29 00:52:45.000000,it happens so fast
283,1904462.wav,40.816,438.0,478.816,2018-11-29 02:38:13.521184,2018-11-29 02:38:13.562000,2018-11-29 02:38:14.000000,i don't want to get out of bed
284,1904819.wav,45.641000000000005,670.0,715.6410000000001,2018-11-29 01:41:54.284359,2018-11-29 01:41:54.330000,2018-11-29 01:41:55.000000,the whole thing doesn't make sense
285,1922111.wav,86.62400000000002,658.0,744.6239999999998,2018-11-29 01:14:40.255376,2018-11-29 01:14:40.342000,2018-11-29 01:14:41.000000,tom price open the door with a crowbar
