audiofilename,audio_entropy,t0,t1,t2,t3,t4,t5,t6,t7,t8,payloadsize,audiofilesize,audiofileobjectsize,audio_length,f_t0,f_t1,f_t2,f_t3,f_t4,f_t5,f_t6
/home/pi/Music/mountedDirectory/6123960.wav,12.4196831381,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452154.25121,1543452161.37323,1543452161.38043,1543452161.38059,1543452161.42874,167,69674,64,2,1543452154.25122,1543452154.25124,1543452154.25142,1543452154.25481,1543452159.98739,1543452161.37317,1543452161.37322
/home/pi/Music/mountedDirectory/2026603.wav,12.6526816104,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452161.48103,1543452175.85953,1543452175.9298,1543452175.93006,1543452175.98319,166,86634,64,2,1543452161.48104,1543452161.48106,1543452161.48123,1543452161.48422,1543452171.7635,1543452175.85947,1543452175.85951
/home/pi/Music/mountedDirectory/2406137.wav,12.920959812,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452176.03922,1543452183.3108,1543452183.36523,1543452183.36549,1543452183.42196,154,65818,64,2,1543452176.03923,1543452176.03924,1543452176.03941,1543452176.0426,1543452181.83625,1543452183.31072,1543452183.31078
/home/pi/Music/mountedDirectory/5034350.wav,12.6171008237,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452183.47541,1543452187.83917,1543452187.84519,1543452187.84536,1543452187.88347,152,58150,64,1,1543452183.47542,1543452183.47544,1543452183.47561,1543452183.47873,1543452186.53826,1543452187.83912,1543452187.83916
/home/pi/Music/mountedDirectory/3513902.wav,12.2422988155,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452187.93237,1543452193.78652,1543452193.79252,1543452193.79277,1543452193.84599,161,74468,64,2,1543452187.93238,1543452187.9324,1543452187.93257,1543452187.93555,1543452191.59183,1543452193.78644,1543452193.7865
/home/pi/Music/mountedDirectory/2544043.wav,12.6110927304,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452193.898,1543452200.9444,1543452200.99636,1543452200.99662,1543452201.04754,151,75420,64,2,1543452193.89801,1543452193.89803,1543452193.8982,1543452193.9013,1543452199.26956,1543452200.94432,1543452200.94438
/home/pi/Music/mountedDirectory/3825573.wav,11.6978392447,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452201.101,1543452207.16252,1543452207.19537,1543452207.19565,1543452207.2468,147,57170,64,1,1543452201.10101,1543452201.10103,1543452201.1012,1543452201.1043,1543452206.01458,1543452207.16244,1543452207.1625
/home/pi/Music/mountedDirectory/1954969.wav,12.4118085378,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452207.2902,1543452214.13178,1543452214.15799,1543452214.15825,1543452214.21139,146,53012,64,1,1543452207.29021,1543452207.29023,1543452207.2904,1543452207.29338,1543452213.04926,1543452214.13171,1543452214.13176
/home/pi/Music/mountedDirectory/3733002.wav,11.9523219703,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452214.25692,1543452221.86538,1543452221.88167,1543452221.88193,1543452221.93364,156,71264,64,2,1543452214.25693,1543452214.25694,1543452214.25711,1543452214.26029,1543452220.19699,1543452221.8653,1543452221.86536
/home/pi/Music/mountedDirectory/4502300.wav,12.4551382727,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452221.98265,1543452228.65548,1543452228.68913,1543452228.68939,1543452228.73848,158,77980,64,2,1543452221.98265,1543452221.98266,1543452221.98277,1543452221.98483,1543452226.96258,1543452228.6554,1543452228.65546
/home/pi/Music/mountedDirectory/4499498.wav,12.4208628781,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452228.79279,1543452237.43716,1543452237.44423,1543452237.44448,1543452237.49659,172,100080,64,3,1543452228.7928,1543452228.79282,1543452228.793,1543452228.79621,1543452235.85484,1543452237.43708,1543452237.43714
/home/pi/Music/mountedDirectory/2476559.wav,12.5825127317,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452237.55314,1543452248.00732,1543452248.07601,1543452248.07627,1543452248.12907,183,120894,64,3,1543452237.55315,1543452237.55317,1543452237.55335,1543452237.55629,1543452245.44751,1543452248.00724,1543452248.0073
/home/pi/Music/mountedDirectory/5626269.wav,12.1040792762,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452248.18964,1543452252.74303,1543452252.76698,1543452252.76724,1543452252.8236,148,57172,64,1,1543452248.18965,1543452248.18967,1543452248.18997,1543452248.19316,1543452251.57305,1543452252.74295,1543452252.74301
/home/pi/Music/mountedDirectory/3408772.wav,12.1939638541,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452252.87165,1543452259.51025,1543452259.51463,1543452259.51489,1543452259.57275,149,53014,64,1,1543452252.87166,1543452252.87168,1543452252.87185,1543452252.8749,1543452257.77646,1543452259.51017,1543452259.51023
/home/pi/Music/mountedDirectory/3821557.wav,12.0567395155,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452259.61734,1543452264.7792,1543452264.81846,1543452264.81872,1543452264.87516,156,58464,64,1,1543452259.61735,1543452259.61737,1543452259.61755,1543452259.62061,1543452263.73078,1543452264.77912,1543452264.77919
/home/pi/Music/mountedDirectory/253105.wav,12.5553155023,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452264.92128,1543452272.38514,1543452272.40707,1543452272.40723,1543452272.43835,158,79266,63,2,1543452264.92129,1543452264.92131,1543452264.92148,1543452264.92458,1543452270.74762,1543452272.38509,1543452272.38513
/home/pi/Music/mountedDirectory/2248130.wav,12.1834130647,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452272.46889,1543452278.13152,1543452278.17026,1543452278.17052,1543452278.22445,144,46610,64,1,1543452272.4689,1543452272.46891,1543452272.46902,1543452272.47118,1543452277.06587,1543452278.13144,1543452278.1315
/home/pi/Music/mountedDirectory/3732818.wav,12.4210060348,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452278.26972,1543452286.87524,1543452286.97674,1543452286.97701,1543452287.02717,171,90476,64,2,1543452278.26984,1543452278.26986,1543452278.27004,1543452278.2731,1543452284.79545,1543452286.87516,1543452286.87522
/home/pi/Music/mountedDirectory/2111240.wav,12.3020802534,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452287.08249,1543452294.45601,1543452294.49422,1543452294.49448,1543452294.54646,144,43410,64,1,1543452287.0825,1543452287.08252,1543452287.08269,1543452287.08579,1543452292.79647,1543452294.45594,1543452294.456
/home/pi/Music/mountedDirectory/31329.wav,12.297900545,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452294.59101,1543452301.28102,1543452301.3067,1543452301.30696,1543452301.36125,166,73190,62,2,1543452294.59102,1543452294.59104,1543452294.59121,1543452294.59425,1543452299.50374,1543452301.28094,1543452301.28101
/home/pi/Music/mountedDirectory/3821052.wav,12.4452325018,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452301.41163,1543452306.59827,1543452306.61117,1543452306.61143,1543452306.66515,155,71262,64,2,1543452301.41164,1543452301.41166,1543452301.41183,1543452301.41481,1543452305.19407,1543452306.59819,1543452306.59825
/home/pi/Music/mountedDirectory/3200621.wav,12.4653487598,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452306.71888,1543452311.40074,1543452311.41269,1543452311.41294,1543452311.4681,154,62622,64,1,1543452306.71889,1543452306.71891,1543452306.71908,1543452306.72211,1543452310.35993,1543452311.40065,1543452311.40071
/home/pi/Music/mountedDirectory/4529922.wav,11.9589271228,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452311.5122,1543452320.97765,1543452320.99024,1543452320.9905,1543452321.04404,154,69662,64,2,1543452311.5122,1543452311.51221,1543452311.51233,1543452311.51441,1543452317.96223,1543452320.97757,1543452320.97763
/home/pi/Music/mountedDirectory/4663088.wav,12.1252078476,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452321.09334,1543452330.27625,1543452330.30407,1543452330.30433,1543452330.35507,177,106800,64,3,1543452321.09335,1543452321.09337,1543452321.09354,1543452321.09656,1543452328.54834,1543452330.27617,1543452330.27623
/home/pi/Music/mountedDirectory/4012962.wav,11.9163601523,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452330.41267,1543452336.18029,1543452336.23778,1543452336.23804,1543452336.3048,156,69662,64,2,1543452330.41269,1543452330.4127,1543452330.41287,1543452330.41596,1543452334.82407,1543452336.18021,1543452336.18027
/home/pi/Music/mountedDirectory/4014199.wav,11.4881810569,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452336.35556,1543452341.72339,1543452341.72994,1543452341.73019,1543452341.78325,155,69662,64,2,1543452336.35557,1543452336.35559,1543452336.35577,1543452336.35887,1543452340.53716,1543452341.72331,1543452341.72337
/home/pi/Music/mountedDirectory/5909762.wav,12.2150498108,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452341.83084,1543452350.48676,1543452350.51187,1543452350.51214,1543452350.56451,177,106800,64,3,1543452341.83085,1543452341.83087,1543452341.83105,1543452341.834,1543452348.37626,1543452350.48669,1543452350.48675
/home/pi/Music/mountedDirectory/3202348.wav,11.6194928643,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452350.61927,1543452357.01302,1543452357.04558,1543452357.04585,1543452357.09866,165,65830,64,2,1543452350.61928,1543452350.6193,1543452350.61947,1543452350.62252,1543452355.95904,1543452357.01294,1543452357.01301
/home/pi/Music/mountedDirectory/3822534.wav,12.0058266692,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452357.14769,1543452362.46596,1543452362.48083,1543452362.48109,1543452362.53192,153,55260,64,1,1543452357.1477,1543452357.14772,1543452357.14789,1543452357.15106,1543452361.53911,1543452362.46588,1543452362.46594
/home/pi/Music/mountedDirectory/2406876.wav,12.6638066205,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452362.57705,1543452370.4383,1543452370.4639,1543452370.46416,1543452370.51556,157,70622,64,2,1543452362.57706,1543452362.57708,1543452362.57725,1543452362.58041,1543452368.76454,1543452370.43822,1543452370.43828
/home/pi/Music/mountedDirectory/3738819.wav,12.2578044494,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452370.57029,1543452375.06164,1543452375.10932,1543452375.10958,1543452375.16278,150,52374,64,1,1543452370.5703,1543452370.57032,1543452370.57049,1543452370.57347,1543452373.62331,1543452375.06156,1543452375.06162
/home/pi/Music/mountedDirectory/1702321.wav,12.254696514,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452375.20795,1543452382.65256,1543452382.73381,1543452382.73408,1543452382.78499,162,71270,64,2,1543452375.20796,1543452375.20797,1543452375.20814,1543452375.21134,1543452380.68967,1543452382.65248,1543452382.65254
/home/pi/Music/mountedDirectory/2951829.wav,12.7911975891,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452382.83851,1543452392.70497,1543452392.75077,1543452392.75104,1543452392.8027,178,114802,64,3,1543452382.83852,1543452382.83854,1543452382.83871,1543452382.84193,1543452390.74841,1543452392.70489,1543452392.70496
/home/pi/Music/mountedDirectory/2540894.wav,12.4005656403,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452392.86443,1543452398.78819,1543452398.79979,1543452398.80005,1543452398.85109,159,83426,64,2,1543452392.86444,1543452392.86446,1543452392.86462,1543452392.86765,1543452397.12443,1543452398.78811,1543452398.78817
/home/pi/Music/mountedDirectory/3394346.wav,11.8557685638,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452398.90535,1543452404.29636,1543452404.3054,1543452404.30565,1543452404.35737,155,58462,64,1,1543452398.90536,1543452398.90538,1543452398.90555,1543452398.90847,1543452403.20695,1543452404.29628,1543452404.29634
/home/pi/Music/mountedDirectory/310278.wav,12.732681132,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452404.40566,1543452412.07969,1543452412.08486,1543452412.08511,1543452412.13922,157,69066,63,2,1543452404.40567,1543452404.40569,1543452404.40585,1543452404.40913,1543452409.68572,1543452412.07962,1543452412.07968
/home/pi/Music/mountedDirectory/6096943.wav,12.5307627987,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452412.19453,1543452420.50164,1543452420.54443,1543452420.5447,1543452420.60094,172,94000,64,2,1543452412.19454,1543452412.19456,1543452412.19474,1543452412.19791,1543452418.68268,1543452420.50156,1543452420.50162
/home/pi/Music/mountedDirectory/2248055.wav,12.4734190615,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452420.65793,1543452426.1586,1543452426.26317,1543452426.26344,1543452426.32031,146,51412,64,1,1543452420.65794,1543452420.65796,1543452420.65814,1543452420.66173,1543452424.65584,1543452426.15852,1543452426.15858
/home/pi/Music/mountedDirectory/58914.wav,12.1001428807,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452426.36788,1543452431.78898,1543452431.79654,1543452431.79679,1543452431.851,151,59440,62,1,1543452426.36789,1543452426.36791,1543452426.36808,1543452426.37143,1543452430.12553,1543452431.7889,1543452431.78896
/home/pi/Music/mountedDirectory/5214649.wav,11.6890433828,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452431.89864,1543452437.11486,1543452437.12288,1543452437.12314,1543452437.17454,155,65178,64,2,1543452431.89865,1543452431.89867,1543452431.89884,1543452431.90189,1543452435.89022,1543452437.11478,1543452437.11485
/home/pi/Music/mountedDirectory/2952704.wav,12.377825097,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452437.22359,1543452445.23925,1543452445.24995,1543452445.25021,1543452445.28097,163,85028,64,2,1543452437.2236,1543452437.22362,1543452437.22379,1543452437.22668,1543452443.85545,1543452445.23916,1543452445.23923
/home/pi/Music/mountedDirectory/2423890.wav,12.4085498994,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452445.3101,1543452452.37592,1543452452.39122,1543452452.39139,1543452452.42014,156,76064,64,2,1543452445.31011,1543452445.31012,1543452445.31023,1543452445.31226,1543452451.08369,1543452452.37586,1543452452.37591
/home/pi/Music/mountedDirectory/2326012.wav,13.0546275507,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452452.45439,1543452458.5091,1543452458.51218,1543452458.51234,1543452458.54132,149,57814,64,1,1543452452.4544,1543452452.45442,1543452452.45458,1543452452.45754,1543452457.11911,1543452458.50905,1543452458.50909
/home/pi/Music/mountedDirectory/3168180.wav,11.8210033255,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452458.56986,1543452462.90469,1543452462.91082,1543452462.91107,1543452462.96229,146,45012,64,1,1543452458.56987,1543452458.56988,1543452458.56999,1543452458.57197,1543452461.98149,1543452462.90461,1543452462.90467
/home/pi/Music/mountedDirectory/3088595.wav,12.8772217933,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452463.00516,1543452473.15642,1543452473.19061,1543452473.19087,1543452473.24172,167,77990,64,2,1543452463.00517,1543452463.00519,1543452463.00538,1543452463.00833,1543452471.14566,1543452473.15634,1543452473.1564
/home/pi/Music/mountedDirectory/3734400.wav,11.9209166937,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452473.29621,1543452478.02311,1543452478.03513,1543452478.03538,1543452478.09029,148,53656,64,1,1543452473.29622,1543452473.29624,1543452473.29641,1543452473.2994,1543452476.75561,1543452478.02303,1543452478.02309
/home/pi/Music/mountedDirectory/2798351.wav,11.9352482759,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452478.1356,1543452483.69226,1543452483.69598,1543452483.69623,1543452483.74876,157,73518,64,2,1543452478.13561,1543452478.13563,1543452478.1358,1543452478.13872,1543452482.18218,1543452483.69218,1543452483.69224
/home/pi/Music/mountedDirectory/2046849.wav,12.3067580091,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452483.79955,1543452494.49356,1543452494.55011,1543452494.55037,1543452494.60347,161,86626,64,2,1543452483.79956,1543452483.79958,1543452483.79987,1543452483.80274,1543452492.66691,1543452494.49348,1543452494.49354
/home/pi/Music/mountedDirectory/3676611.wav,12.4522407616,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452494.64531,1543452499.4044,1543452499.45559,1543452499.45585,1543452499.50692,164,73186,64,2,1543452494.64532,1543452494.64533,1543452494.64545,1543452494.6476,1543452498.1888,1543452499.40432,1543452499.40438
/home/pi/Music/mountedDirectory/4013651.wav,12.9193814732,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543452499.55847,1543452506.26475,1543452506.27276,1543452506.27302,1543452506.32329,166,82474,64,2,1543452499.55848,1543452499.55849,1543452499.55866,1543452499.56183,1543452505.03893,1543452506.26467,1543452506.26473
