,filename,flight_time,iothub_time,end_to_end_time,messagesendutctime,iothubutctime,s3creationutctime,audiotranslation
166,1094850.wav,17.962,296.0,313.96200000000005,2018-12-27 07:01:58.686038,2018-12-27 07:01:58.704000,2018-12-27 07:01:59.000000,tom days as you suggested
167,1094963.wav,23.814999999999998,492.0,515.815,2018-12-27 00:28:32.484185,2018-12-27 00:28:32.508000,2018-12-27 00:28:33.000000,tom decided that it wouldn't be much fun to go camping alone
168,1094981.wav,37.077,572.0,609.077,2018-12-27 05:01:33.390923,2018-12-27 05:01:33.428000,2018-12-27 05:01:34.000000,tom decided not to discuss religion
169,1095070.wav,23.744,715.0,738.7439999999999,2018-12-27 00:49:05.261256,2018-12-27 00:49:05.285000,2018-12-27 00:49:06.000000,tom could roll out the possibility that mary didn't like him
170,1095152.wav,19.536,1014.9999999999999,1034.5359999999998,2018-12-27 02:40:57.965464,2018-12-27 02:40:57.985000,2018-12-27 02:40:59.000000,tom couldn't bring himself to pull the trigger
171,1095194.wav,32.211,464.0,496.211,2018-12-27 02:19:54.503789,2018-12-27 02:19:54.536000,2018-12-27 02:19:55.000000,calm could learn a thing or two from mary
172,1095305.wav,28.442999999999998,743.0,771.443,2018-12-27 02:54:08.228557,2018-12-27 02:54:08.257000,2018-12-27 02:54:09.000000,qantas mary all the way to the station
173,1095337.wav,31.362000000000002,933.0,964.3620000000001,2018-12-27 01:15:04.035638,2018-12-27 01:15:04.067000,2018-12-27 01:15:05.000000,tom certainly talks as if he knows what he's talking about
174,1095449.wav,24.719,976.0,1000.7189999999999,2018-12-27 00:26:22.999281,2018-12-27 00:26:23.024000,2018-12-27 00:26:24.000000,tom certainly has the right temperament for the job
175,1095450.wav,18.387,133.0,151.387,2018-12-27 04:16:35.848613,2018-12-27 04:16:35.867000,2018-12-27 04:16:36.000000,com's certainly has the right credentials
176,1095496.wav,24.764000000000003,498.0,522.764,2018-12-27 03:00:04.477236,2018-12-27 03:00:04.502000,2018-12-27 03:00:05.000000,com's certainly doesn't get along very well with mary
177,1095515.wav,22.52,758.0,780.52,2018-12-27 03:27:02.219480,2018-12-27 03:27:02.242000,2018-12-27 03:27:03.000000,tom certainly deserves to receive the award
178,1095561.wav,22.855,1080.0,1102.855,2018-12-26 23:37:51.897145,2018-12-26 23:37:51.920000,2018-12-26 23:37:53.000000,tom can't remember where he bought his pink socks
179,1095578.wav,21.728,971.0,992.7280000000001,2018-12-27 00:39:29.007272,2018-12-27 00:39:29.029000,2018-12-27 00:39:30.000000,tom can't hide the truth anymore
180,1095598.wav,28.604,1167.0,1195.6039999999998,2018-12-27 00:26:59.804396,2018-12-27 00:26:59.833000,2018-12-27 00:27:01.000000,tom can do the job by himself would you mind helping him
181,1095604.wav,23.784,710.0,733.784,2018-12-27 01:38:41.266216,2018-12-27 01:38:41.290000,2018-12-27 01:38:42.000000,tom can't decide where to go
182,1095657.wav,18.192,632.0,650.192,2018-12-27 05:33:54.349808,2018-12-27 05:33:54.368000,2018-12-27 05:33:55.000000,tom can expect to hear from us by the end of the month
183,1095683.wav,21.564,343.0,364.564,2018-12-27 04:03:42.635436,2018-12-27 04:03:42.657000,2018-12-27 04:03:43.000000,content to me for help
184,1095710.wav,23.671,568.0,591.6709999999999,2018-12-27 00:52:24.408329,2018-12-27 00:52:24.432000,2018-12-27 00:52:25.000000,calm called mary at about two thirty
185,1095839.wav,21.75,1078.0,1099.75,2018-12-27 00:10:00.900250,2018-12-27 00:10:00.922000,2018-12-27 00:10:02.000000,tom asked the man at the front desk where he treated his suit press
186,1095921.wav,22.433,179.0,201.433,2018-12-27 02:54:33.798567,2018-12-27 02:54:33.821000,2018-12-27 02:54:34.000000,tom answer the phone
187,1096004.wav,24.442999999999998,883.0,907.443,2018-12-26 23:14:45.092557,2018-12-26 23:14:45.117000,2018-12-26 23:14:46.000000,common married both have quite a few friends
188,1096181.wav,26.036,934.0,960.036,2018-12-27 03:07:21.039964,2018-12-27 03:07:21.066000,2018-12-27 03:07:22.000000,i'd love to see inside tom's house
189,1097581.wav,23.283,481.0,504.283,2018-12-27 06:37:49.495717,2018-12-27 06:37:49.519000,2018-12-27 06:37:50.000000,since he was able to walk so far he must have strong legs
190,1104567.wav,21.456,924.0,945.456,2018-12-27 06:31:44.054544,2018-12-27 06:31:44.076000,2018-12-27 06:31:45.000000,he really wants to buy a new motorcycle
191,1108807.wav,33.961999999999996,224.0,257.96200000000005,2018-12-27 03:47:10.742038,2018-12-27 03:47:10.776000,2018-12-27 03:47:11.000000,this picture reminds me of when i was a student
192,1116547.wav,22.46,606.0,628.46,2018-12-27 03:40:55.371540,2018-12-27 03:40:55.394000,2018-12-27 03:40:56.000000,those two shirts are made from the same material
193,1117762.wav,32.82,559.0,591.82,2018-12-27 06:42:07.408180,2018-12-27 06:42:07.441000,2018-12-27 06:42:08.000000,someone's watching me
194,1120818.wav,28.403000000000002,897.0,925.403,2018-12-27 00:02:28.074597,2018-12-27 00:02:28.103000,2018-12-27 00:02:29.000000,somebody is easy
195,1122843.wav,20.611,376.0,396.611,2018-12-26 22:30:10.603389,2018-12-26 22:30:10.624000,2018-12-26 22:30:11.000000,there's somebody there
196,1123865.wav,25.737,632.0,657.737,2018-12-27 02:28:43.342263,2018-12-27 02:28:43.368000,2018-12-27 02:28:44.000000,where are we going
197,1125715.wav,23.544,220.0,243.544,2018-12-26 23:47:14.756456,2018-12-26 23:47:14.780000,2018-12-26 23:47:15.000000,will you be home for christmas
198,1126738.wav,27.619999999999997,983.0,1010.6200000000001,2018-12-27 03:19:20.989380,2018-12-27 03:19:21.017000,2018-12-27 03:19:22.000000,how much can you bet
199,1126776.wav,23.143,516.0,539.143,2018-12-27 00:49:18.460857,2018-12-27 00:49:18.484000,2018-12-27 00:49:19.000000,i eat with my baby brother
200,1139957.wav,23.791,1006.0,1029.791,2018-12-27 01:09:46.970209,2018-12-27 01:09:46.994000,2018-12-27 01:09:48.000000,i don't know why he's crying
201,1140129.wav,29.612,753.0,782.612,2018-12-27 04:19:22.217388,2018-12-27 04:19:22.247000,2018-12-27 04:19:23.000000,i was thinking about you
202,1140806.wav,21.743,459.0,480.743,2018-12-27 01:08:37.519257,2018-12-27 01:08:37.541000,2018-12-27 01:08:38.000000,where do you think condos
203,1141016.wav,21.272,955.0,976.272,2018-12-27 01:01:44.023728,2018-12-27 01:01:44.045000,2018-12-27 01:01:45.000000,tom wants to cheer mary elle
204,1141028.wav,26.221999999999998,980.0,1006.222,2018-12-27 00:27:56.993778,2018-12-27 00:27:57.020000,2018-12-27 00:27:58.000000,tom wants this room spotless
205,1141037.wav,33.508,627.0,660.508,2018-12-27 07:10:50.339492,2018-12-27 07:10:50.373000,2018-12-27 07:10:51.000000,tom wants a full explanation
206,1141039.wav,22.891000000000002,647.0,669.891,2018-12-26 22:08:17.330109,2018-12-26 22:08:17.353000,2018-12-26 22:08:18.000000,tom watson detail the explanation
207,1141056.wav,21.375999999999998,504.0,525.376,2018-12-27 06:57:18.474624,2018-12-27 06:57:18.496000,2018-12-27 06:57:19.000000,tom waiting his turn
208,1141134.wav,23.266,530.0,553.2660000000001,2018-12-27 04:46:33.446734,2018-12-27 04:46:33.470000,2018-12-27 04:46:34.000000,tom things the answer is yes
209,1141181.wav,144.862,374.0,518.8620000000001,2018-12-27 05:23:30.481138,2018-12-27 05:23:30.626000,2018-12-27 05:23:31.000000,tom spent three weeks in boston
210,1141252.wav,19.057000000000002,760.0,779.057,2018-12-27 05:56:27.220943,2018-12-27 05:56:27.240000,2018-12-27 05:56:28.000000,how young do you think tom is
211,1158673.wav,21.387,413.0,434.387,2018-12-27 01:25:19.565613,2018-12-27 01:25:19.587000,2018-12-27 01:25:20.000000,is there anyone who wants some more pie
212,1164059.wav,22.694,244.0,266.69399999999996,2018-12-27 06:59:49.733306,2018-12-27 06:59:49.756000,2018-12-27 06:59:50.000000,he made up his mind to become a pilot
213,1164382.wav,23.139,413.0,436.139,2018-12-27 01:54:32.563861,2018-12-27 01:54:32.587000,2018-12-27 01:54:33.000000,tom needs to return this book by tomorrow evening
214,1164417.wav,22.186999999999998,353.0,375.187,2018-12-27 04:55:39.624813,2018-12-27 04:55:39.647000,2018-12-27 04:55:40.000000,tom might call married tonight
215,1164426.wav,24.236,139.0,163.236,2018-12-27 04:24:46.836764,2018-12-27 04:24:46.861000,2018-12-27 04:24:47.000000,tom hanks delicious coffee
216,1164528.wav,24.57,495.0,519.5699999999999,2018-12-27 04:01:07.480430,2018-12-27 04:01:07.505000,2018-12-27 04:01:08.000000,tom collects antiques
217,1173783.wav,29.854,571.0,600.854,2018-12-27 01:08:10.399146,2018-12-27 01:08:10.429000,2018-12-27 01:08:11.000000,he's about the same age as you
218,1174786.wav,32.825,886.0,918.825,2018-12-27 03:46:42.081175,2018-12-27 03:46:42.114000,2018-12-27 03:46:43.000000,he was absent from the meeting
219,1177488.wav,21.839000000000002,393.0,414.839,2018-12-27 03:32:11.585161,2018-12-27 03:32:11.607000,2018-12-27 03:32:12.000000,tom has a pounding headache
220,1177568.wav,28.935,383.0,411.935,2018-12-26 23:30:58.588065,2018-12-26 23:30:58.617000,2018-12-26 23:30:59.000000,tom has time to like this
221,1177570.wav,27.016,475.0,502.016,2018-12-27 01:57:42.497984,2018-12-27 01:57:42.525000,2018-12-27 01:57:43.000000,tom has two jobs
222,1177601.wav,23.029999999999998,463.0,486.03000000000003,2018-12-27 01:34:14.513970,2018-12-27 01:34:14.537000,2018-12-27 01:34:15.000000,tom hopes to see you there
223,1187830.wav,20.995,674.0,694.995,2018-12-27 05:13:24.305005,2018-12-27 05:13:24.326000,2018-12-27 05:13:25.000000,when can i call you
224,1195679.wav,25.291999999999998,679.0,704.292,2018-12-27 02:15:50.295708,2018-12-27 02:15:50.321000,2018-12-27 02:15:51.000000,i like eating cake
225,1199438.wav,19.776,480.0,499.776,2018-12-27 06:32:25.500224,2018-12-27 06:32:25.520000,2018-12-27 06:32:26.000000,i lost my job
226,1201582.wav,21.826999999999998,757.0,778.827,2018-12-26 23:51:17.221173,2018-12-26 23:51:17.243000,2018-12-26 23:51:18.000000,i thought things would get better
227,1210015.wav,19.976,782.0,801.976,2018-12-26 22:11:35.198024,2018-12-26 22:11:35.218000,2018-12-26 22:11:36.000000,why are you advocating me
228,1213645.wav,26.363999999999997,383.0,409.36400000000003,2018-12-27 01:17:45.590636,2018-12-27 01:17:45.617000,2018-12-27 01:17:46.000000,do you want me to take you to the doctor
229,1214823.wav,23.389,399.0,422.389,2018-12-27 05:39:40.577611,2018-12-27 05:39:40.601000,2018-12-27 05:39:41.000000,he has stopped smoking
230,1216859.wav,20.146,309.0,329.146,2018-12-27 07:01:03.670854,2018-12-27 07:01:03.691000,2018-12-27 07:01:04.000000,please choose a more secure password
231,1221666.wav,29.252,962.0,991.2520000000001,2018-12-26 22:49:26.008748,2018-12-26 22:49:26.038000,2018-12-26 22:49:27.000000,that has nothing to do with him
232,1224954.wav,19.602,473.0,492.602,2018-12-27 04:37:12.507398,2018-12-27 04:37:12.527000,2018-12-27 04:37:13.000000,tell us more
233,1227367.wav,21.701,346.0,367.701,2018-12-26 22:33:15.632299,2018-12-26 22:33:15.654000,2018-12-26 22:33:16.000000,has anybody been shot
234,1230598.wav,24.289,104.0,128.289,2018-12-27 05:37:49.871711,2018-12-27 05:37:49.896000,2018-12-27 05:37:50.000000,i still want to go
235,1234240.wav,30.009,262.0,292.009,2018-12-27 01:39:45.707991,2018-12-27 01:39:45.738000,2018-12-27 01:39:46.000000,it's not that cold
236,1251972.wav,21.436,392.0,413.43600000000004,2018-12-27 05:32:16.586564,2018-12-27 05:32:16.608000,2018-12-27 05:32:17.000000,i got to the bus stop just after the bus had left
237,1265336.wav,31.690999999999995,518.0,549.691,2018-12-27 06:56:07.450309,2018-12-27 06:56:07.482000,2018-12-27 06:56:08.000000,playing basketball is long
238,1267525.wav,22.653,479.0,501.653,2018-12-27 01:23:28.498347,2018-12-27 01:23:28.521000,2018-12-27 01:23:29.000000,the train arrived in london
239,1300824.wav,27.512,696.0,723.5120000000001,2018-12-27 02:23:00.276488,2018-12-27 02:23:00.304000,2018-12-27 02:23:01.000000,i'm leaving town for a few days
240,1311768.wav,23.588,929.0,952.588,2018-12-27 01:27:16.047412,2018-12-27 01:27:16.071000,2018-12-27 01:27:17.000000,take her to the you are
241,1316306.wav,23.975,441.0,464.975,2018-12-27 04:31:20.535025,2018-12-27 04:31:20.559000,2018-12-27 04:31:21.000000,he looks exactly like his brother
242,1317116.wav,34.311,642.0,676.311,2018-12-27 02:20:40.323689,2018-12-27 02:20:40.358000,2018-12-27 02:20:41.000000,it doesn't matter what excuse he gives me i can't forgive him
243,1318042.wav,38.883,130.0,168.883,2018-12-27 03:13:05.831117,2018-12-27 03:13:05.870000,2018-12-27 03:13:06.000000,tom doesn't want to go there alone
244,1318570.wav,23.366,914.0,937.366,2018-12-27 02:29:55.062634,2018-12-27 02:29:55.086000,2018-12-27 02:29:56.000000,tom didn't know the meaning of them will phobia so he did a quick web search to see if he could find out what it meant
245,1318884.wav,20.458000000000002,690.0,710.4580000000001,2018-12-27 01:02:35.289542,2018-12-27 01:02:35.310000,2018-12-27 01:02:36.000000,i'm sure i'll win the tennis match
246,1330977.wav,25.194000000000003,1000.0,1025.194,2018-12-27 01:08:41.974806,2018-12-27 01:08:42.000000,2018-12-27 01:08:43.000000,i'm a perfectionist
247,1334693.wav,23.636999999999997,337.0,360.637,2018-12-27 02:28:15.639363,2018-12-27 02:28:15.663000,2018-12-27 02:28:16.000000,we're all very proud of you
248,1337337.wav,25.363,465.0,490.363,2018-12-27 04:28:19.509637,2018-12-27 04:28:19.535000,2018-12-27 04:28:20.000000,it's gradually getting colder
249,1356722.wav,24.131,167.0,191.131,2018-12-27 00:34:20.808869,2018-12-27 00:34:20.833000,2018-12-27 00:34:21.000000,mary is it really sick she's only pretending to be
250,1357386.wav,20.621000000000002,381.0,401.621,2018-12-27 06:23:27.598379,2018-12-27 06:23:27.619000,2018-12-27 06:23:28.000000,will you go
251,1388922.wav,21.102,553.0,574.102,2018-12-27 01:37:39.425898,2018-12-27 01:37:39.447000,2018-12-27 01:37:40.000000,this is a lion
252,1391483.wav,24.062,729.0,753.062,2018-12-27 04:57:34.246938,2018-12-27 04:57:34.271000,2018-12-27 04:57:35.000000,i have a fish bone stock in my throat
253,1392883.wav,22.927,548.0,570.9269999999999,2018-12-27 03:08:28.429073,2018-12-27 03:08:28.452000,2018-12-27 03:08:29.000000,i'm on the eighth floor
254,1395434.wav,24.142,100.0,124.142,2018-12-27 05:35:22.875858,2018-12-27 05:35:22.900000,2018-12-27 05:35:23.000000,i'm waiting for a very important call
255,1411224.wav,20.289,241.0,261.289,2018-12-26 23:49:14.738711,2018-12-26 23:49:14.759000,2018-12-26 23:49:15.000000,this is crazy
256,1424583.wav,23.945,118.0,141.945,2018-12-27 00:07:56.858055,2018-12-27 00:07:56.882000,2018-12-27 00:07:57.000000,the train left is exactly five o'clock
257,1426429.wav,52.3,94.0,146.3,2018-12-26 22:31:33.853700,2018-12-26 22:31:33.906000,2018-12-26 22:31:34.000000,i'd like to drive across the usa in a convertible
258,1426578.wav,21.406000000000002,744.0,765.4060000000001,2018-12-27 04:49:47.234594,2018-12-27 04:49:47.256000,2018-12-27 04:49:48.000000,my uncle went to mexico in nineteen eighty three and never came back
259,1430144.wav,21.891000000000002,156.0,177.891,2018-12-27 05:50:06.822109,2018-12-27 05:50:06.844000,2018-12-27 05:50:07.000000,for teaser tom order chocolate bar fe with analyze crime
260,1437083.wav,23.901,823.0,846.9010000000001,2018-12-27 03:32:32.153099,2018-12-27 03:32:32.177000,2018-12-27 03:32:33.000000,we like to root for two with a bath
261,1439702.wav,19.068,616.0,635.068,2018-12-27 03:50:11.364932,2018-12-27 03:50:11.384000,2018-12-27 03:50:12.000000,i'm sorry to bother you so often
262,1439942.wav,27.425,410.0,437.425,2018-12-27 03:34:03.562575,2018-12-27 03:34:03.590000,2018-12-27 03:34:04.000000,there are no tables in the room
263,1441013.wav,30.046,394.0,424.046,2018-12-27 00:16:57.575954,2018-12-27 00:16:57.606000,2018-12-27 00:16:58.000000,i have no desire to understand what goes on in your head
264,1444833.wav,205.612,833.0,1038.612,2018-12-27 03:26:00.961388,2018-12-27 03:26:01.167000,2018-12-27 03:26:02.000000,tom fills unwanted
265,1450707.wav,22.078,90.0,112.078,2018-12-27 01:05:42.887922,2018-12-27 01:05:42.910000,2018-12-27 01:05:43.000000,since there were no taxes i had to walk
266,1451596.wav,23.987000000000002,282.0,305.987,2018-12-26 23:43:42.694013,2018-12-26 23:43:42.718000,2018-12-26 23:43:43.000000,the ring couldn't be found anywhere
267,1453915.wav,20.361,547.0,567.361,2018-12-26 22:38:29.432639,2018-12-26 22:38:29.453000,2018-12-26 22:38:30.000000,we'll have loads of fun
268,1456141.wav,21.758,1050.0,1071.758,2018-12-27 06:47:41.928242,2018-12-27 06:47:41.950000,2018-12-27 06:47:43.000000,i had intended to go abroad
269,1468384.wav,22.522000000000002,395.0,417.522,2018-12-26 23:20:43.582478,2018-12-26 23:20:43.605000,2018-12-26 23:20:44.000000,i like painting to
270,1474786.wav,20.655,275.0,295.655,2018-12-27 04:06:14.704345,2018-12-27 04:06:14.725000,2018-12-27 04:06:15.000000,cons of dreams came true
271,1476492.wav,35.579,334.0,369.579,2018-12-27 02:52:17.630421,2018-12-27 02:52:17.666000,2018-12-27 02:52:18.000000,calm has been working hard
272,1479263.wav,20.939,1016.0,1036.939,2018-12-27 02:23:43.963061,2018-12-27 02:23:43.984000,2018-12-27 02:23:45.000000,i drink two cups of coffee
273,1482600.wav,19.677,1120.0,1139.6770000000001,2018-12-27 00:01:29.860323,2018-12-27 00:01:29.880000,2018-12-27 00:01:31.000000,although all his money on a motorcycle
274,1482667.wav,97.189,993.0,1090.189,2018-12-27 06:01:03.909811,2018-12-27 06:01:04.007000,2018-12-27 06:01:05.000000,tom was involved in the street brawl
275,1483.wav,23.154,700.0,723.154,2018-12-27 01:06:49.276846,2018-12-27 01:06:49.300000,2018-12-27 01:06:50.000000,this is upon
276,1488703.wav,26.720000000000002,490.0,516.7199999999999,2018-12-27 02:23:06.483280,2018-12-27 02:23:06.510000,2018-12-27 02:23:07.000000,common sense allow it
277,1488730.wav,24.002,372.0,396.002,2018-12-27 03:32:52.603998,2018-12-27 03:32:52.628000,2018-12-27 03:32:53.000000,there was a lot of tension between commentary
278,1490551.wav,29.313,188.0,217.31300000000002,2018-12-27 07:14:12.782687,2018-12-27 07:14:12.812000,2018-12-27 07:14:13.000000,it seems that no one was in the village
279,1492037.wav,23.23,756.0,779.23,2018-12-27 05:04:30.220770,2018-12-27 05:04:30.244000,2018-12-27 05:04:31.000000,thanks a lot for your help
280,1493537.wav,22.65,105.0,127.65000000000002,2018-12-27 05:55:41.872350,2018-12-27 05:55:41.895000,2018-12-27 05:55:42.000000,timing is in second place
281,1494221.wav,24.405,322.0,346.40500000000003,2018-12-27 02:16:38.653595,2018-12-27 02:16:38.678000,2018-12-27 02:16:39.000000,thomas the socialist
282,1495785.wav,20.453,652.0,672.453,2018-12-27 06:45:45.327547,2018-12-27 06:45:45.348000,2018-12-27 06:45:46.000000,when do you leave for school
